EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5156856,ELMORE CO.,MOUNTAIN HOME,08/07/2000,1130,Wildfire, , ,0,0,0,0,ID,MST, ,1102764,C,39,BOI,0,0,PARK/FOREST SERVICE, , , ,8,N,8,N,MOUNTAIN HOME,08/07/2000,1130, , , , ,"A fire that was determined to be "human caused" burned 23,960 acres near Mountain Home.   The Oregon Trail Fire, so named because it followed the path of the old pioneer trail, burned across Highway20, prompting a 5 hour closure of the road and at times threatened several homes.  Several outbuildings and haystacks were destroyed and although some residents were temporarily evacuated, no homes were burned.  The fire was contained on  the 10th with suppression costs reaching $550K.  Damage estimates were unavailable.","",243
5175635,JACKSON CO.,COUNTYWIDE,08/07/2000,1600,Wildfire, , ,0,0,0,0,OR,PST, ,1099564,C,29,MFR,0,0,OFFICIAL NWS OBS., , , , , , , ,COUNTYWIDE,08/07/2000,2215, , , , ,"See below.","A Red Flag Warning was issued for fire weather zones 621 and the southern portions of 623-625.  This included southeast Josephine County, south and southeast Jackson County, southern Klamath County, and southern Lake County.  Thunderstorms developed over northern California on this afternoon, and some of them managed to make it over the border into southern Oregon in the late afternoon and early evening hours.  Some fire starts were reported from dry lightning...but no major blazes.  The Medford Fire Center reported that most of the strikes over the Siskiyous were dry.",244
5175636,KLAMATH CO.,COUNTYWIDE,08/07/2000,1600,Wildfire, , ,0,0,0,0,OR,PST, ,1099564,C,35,MFR,0,0,OFFICIAL NWS OBS., , , , , , , ,COUNTYWIDE,08/07/2000,2215, , , , ,"See below.","A Red Flag Warning was issued for fire weather zones 621 and the southern portions of 623-625.  This included southeast Josephine County, south and southeast Jackson County, southern Klamath County, and southern Lake County.  Thunderstorms developed over northern California on this afternoon, and some of them managed to make it over the border into southern Oregon in the late afternoon and early evening hours.  Some fire starts were reported from dry lightning...but no major blazes.  The Medford Fire Center reported that most of the strikes over the Siskiyous were dry.",245
5175634,JOSEPHINE CO.,COUNTYWIDE,08/07/2000,1600,Wildfire, , ,0,0,0,0,OR,PST, ,1099564,C,33,MFR,0,0,OFFICIAL NWS OBS., , , , , , , ,COUNTYWIDE,08/07/2000,2215, , , , ,"See below.","A Red Flag Warning was issued for fire weather zones 621 and the southern portions of 623-625.  This included southeast Josephine County, south and southeast Jackson County, southern Klamath County, and southern Lake County.  Thunderstorms developed over northern California on this afternoon, and some of them managed to make it over the border into southern Oregon in the late afternoon and early evening hours.  Some fire starts were reported from dry lightning...but no major blazes.  The Medford Fire Center reported that most of the strikes over the Siskiyous were dry.",246
5175637,LAKE CO.,COUNTYWIDE,08/07/2000,1600,Wildfire, , ,0,0,0,0,OR,PST, ,1099564,C,37,MFR,0,0,OFFICIAL NWS OBS., , , , , , , ,COUNTYWIDE,08/07/2000,2215, , , , ,"See below.","A Red Flag Warning was issued for fire weather zones 621 and the southern portions of 623-625.  This included southeast Josephine County, south and southeast Jackson County, southern Klamath County, and southern Lake County.  Thunderstorms developed over northern California on this afternoon, and some of them managed to make it over the border into southern Oregon in the late afternoon and early evening hours.  Some fire starts were reported from dry lightning...but no major blazes.  The Medford Fire Center reported that most of the strikes over the Siskiyous were dry.",247
5170947,BEAVERHEAD CO.,DILLON,08/08/2000,1442,Wildfire, , ,0,0,0,0,MT,MST, ,1101621,C,1,TFX,0,0,EMERGENCY MANAGER, , , ,20,NW,20,NW,DILLON,08/12/2000,1800, , , , ,"Circle S fire, 444 acres burned, lightning caused.","",248
5175638,DOUGLAS CO.,COUNTYWIDE,08/08/2000,1500,Wildfire, , ,0,0,0,0,OR,PST, ,1099565,C,19,MFR,0,0,OFFICIAL NWS OBS., , , , , , , ,COUNTYWIDE,08/08/2000,1745, , , , ,"See below.","A Red Flag Warning was issued this day for fire weather zones 619-625, or for nearly all of southern Oregon from Lake County west...except for the coastal areas.  The warning was cancelled at 17:45 PDT for all but zones 624/625, or most of Klamath and Lake counties.  These two zones did get thunderstorm activity, and the lightning strikes were likely dry.  Another 400 acre fire developed very quickly on this day near Medford, but it was caused by a motorhome engine fire.  However, it does serve to illustrate how dry the conditions are, even west of the Cascades.",249
5163584,LAKE CO.,COUNTYWIDE,08/08/2000,1500,Wildfire, , ,0,0,0,0,OR,PST, ,1099565,C,37,MFR,0,0,OFFICIAL NWS OBS., , , , , , , ,COUNTYWIDE,08/08/2000,2300, , , , ,"See below.","A Red Flag Warning was issued this day for fire weather zones 619-625, or for nearly all of southern Oregon from Lake County west...except for the coastal areas.  The warning was cancelled at 17:45 PDT for all but zones 624/625, or most of Klamath and Lake counties.  These two zones did get thunderstorm activity, and the lightning strikes were likely dry.  Another 400 acre fire developed very quickly on this day near Medford, but it was caused by a motorhome engine fire.  However, it does serve to illustrate how dry the conditions are, even west of the Cascades.",250
5175898,KLAMATH CO.,COUNTYWIDE,08/08/2000,1500,Wildfire, , ,0,0,0,0,OR,PST, ,1099565,C,35,MFR,0,0,OFFICIAL NWS OBS., , , , , , , ,COUNTYWIDE,08/08/2000,2300, , , , ,"See below.","A Red Flag Warning was issued this day for fire weather zones 619-625, or for nearly all of southern Oregon from Lake County west...except for the coastal areas.  The warning was cancelled at 17:45 PDT for all but zones 624/625, or most of Klamath and Lake counties.  These two zones did get thunderstorm activity, and the lightning strikes were likely dry.  Another 400 acre fire developed very quickly on this day near Medford, but it was caused by a motorhome engine fire.  However, it does serve to illustrate how dry the conditions are, even west of the Cascades.",251
5175897,JACKSON CO.,COUNTYWIDE,08/08/2000,1500,Wildfire, , ,0,0,0,0,OR,PST, ,1099565,C,29,MFR,0,0,OFFICIAL NWS OBS., , , , , , , ,COUNTYWIDE,08/08/2000,1745, , , , ,"See below.","A Red Flag Warning was issued this day for fire weather zones 619-625, or for nearly all of southern Oregon from Lake County west...except for the coastal areas.  The warning was cancelled at 17:45 PDT for all but zones 624/625, or most of Klamath and Lake counties.  These two zones did get thunderstorm activity, and the lightning strikes were likely dry.  Another 400 acre fire developed very quickly on this day near Medford, but it was caused by a motorhome engine fire.  However, it does serve to illustrate how dry the conditions are, even west of the Cascades.",252
5175640,JOSEPHINE CO.,COUNTYWIDE,08/08/2000,1500,Wildfire, , ,0,0,0,0,OR,PST, ,1099565,C,33,MFR,0,0,OFFICIAL NWS OBS., , , , , , , ,COUNTYWIDE,08/08/2000,1745, , , , ,"See below.","A Red Flag Warning was issued this day for fire weather zones 619-625, or for nearly all of southern Oregon from Lake County west...except for the coastal areas.  The warning was cancelled at 17:45 PDT for all but zones 624/625, or most of Klamath and Lake counties.  These two zones did get thunderstorm activity, and the lightning strikes were likely dry.  Another 400 acre fire developed very quickly on this day near Medford, but it was caused by a motorhome engine fire.  However, it does serve to illustrate how dry the conditions are, even west of the Cascades.",253
5175639,CURRY CO.,COUNTYWIDE,08/08/2000,1500,Wildfire, , ,0,0,0,0,OR,PST, ,1099565,C,15,MFR,0,0,OFFICIAL NWS OBS., , , , , , , ,COUNTYWIDE,08/08/2000,1745, , , , ,"See below.","A Red Flag Warning was issued this day for fire weather zones 619-625, or for nearly all of southern Oregon from Lake County west...except for the coastal areas.  The warning was cancelled at 17:45 PDT for all but zones 624/625, or most of Klamath and Lake counties.  These two zones did get thunderstorm activity, and the lightning strikes were likely dry.  Another 400 acre fire developed very quickly on this day near Medford, but it was caused by a motorhome engine fire.  However, it does serve to illustrate how dry the conditions are, even west of the Cascades.",254
5163585,KLAMATH CO.,COUNTYWIDE,08/09/2000,700,Wildfire, , ,0,0,0,0,OR,PST, ,1099566,C,35,MFR,0,0,OFFICIAL NWS OBS., , , , , , , ,COUNTYWIDE,08/10/2000,2000, , , , ,"See below.","A Red Flag Warning was issued for fire weather zones 624/625, or most of Klamath and Lake counties, for expected dry lightning.  Thunderstorms occurred throughout southern Oregon during these two days, but only those east of the Cascades were dry.  Most of the thunderstorms on the 9th occurred west of the Cascades, but plenty occurred over the warning area on the 10th.  The thunderstorms dissipated or moved on to the east by 2000 PDT.",255
5163586,LAKE CO.,COUNTYWIDE,08/09/2000,700,Wildfire, , ,0,0,0,0,OR,PST, ,1099566,C,37,MFR,0,0,OFFICIAL NWS OBS., , , , , , , ,COUNTYWIDE,08/10/2000,2000, , , , ,"See below.","A Red Flag Warning was issued for fire weather zones 624/625, or most of Klamath and Lake counties, for expected dry lightning.  Thunderstorms occurred throughout southern Oregon during these two days, but only those east of the Cascades were dry.  Most of the thunderstorms on the 9th occurred west of the Cascades, but plenty occurred over the warning area on the 10th.  The thunderstorms dissipated or moved on to the east by 2000 PDT.",256
5156928,ROUTT CO.,STEAMBOAT SPGS,08/10/2000,1400,Wildfire, , ,0,0,0,0,CO,MST, ,1102389,C,107,GJT,0,0,PARK/FOREST SERVICE, , , ,12,SW,12,SW,STEAMBOAT SPGS,08/10/2000,2000, , , , ,"","Lightning ignited a wildfire which burned 5 acres.",257
5172772,LINCOLN CO.,DIETRICH,08/10/2000,1800,Wildfire, , ,0,0,750000,250000,ID,MST, ,1101479,C,63,PIH,0,0,EMERGENCY MANAGER, , , ,10,SW,10,SW,DIETRICH,08/11/2000,1900, , , , ,"Lightning triggered the High Point fire, which quickly burned 20,300 total acres.   Several silos and nearly 2000 acres of wheat, barley and pasture were destroyed.  Caught and killed in the fast moving conflagration on the pasture were some 200 cattle.","",258
5172219,SWEETWATER CO.,ROCK SPGS,08/10/2000,2200,Wildfire, , ,0,0,0,0,WY,MST, ,1101537,C,37,RIW,0,0,NEWSPAPER, , , ,30,SW,30,SW,ROCK SPGS,08/18/2000,1400, , , , ,"","Sheep Mountain fire declared fully contained on 8/18.  The fire burned approximately 29,000 acres.   Two area ranches 
evacuated, U.S. Highway 191 closed for three days.",259
5169784,CROOK CO.,COUNTYWIDE,08/10/2000,2200,Wildfire, , ,0,0,0,0,WY,MST, ,1101641,C,11,UNR,0,0,OTHER FEDERAL AGENCY, , , , , , , ,COUNTYWIDE,08/13/2000,1400, , , , ,"Eighteen fires were started by lightning.  The largest fire burned 4,000 acres in the New Haven area and took several days to contain. The rest were contained within 24 hours.","",260
5156107,RIO BLANCO CO.,MEEKER,08/11/2000,1200,Wildfire, , ,0,0,0,0,CO,MST, ,1102382,C,103,GJT,0,0,PARK/FOREST SERVICE, , , ,12,SE,12,SE,MEEKER,08/11/2000,2100, , , , ,"","Lightning ignited a wildfire which consumed 25 acres of forest.",261
5156923,ROUTT CO.,OAK CREEK,08/11/2000,1230,Wildfire, , ,0,0,0,0,CO,MST, ,1102384,C,107,GJT,0,0,PARK/FOREST SERVICE, , , ,3,W,3,W,OAK CREEK,08/11/2000,2030, , , , ,"","Lightning ignited a wildfire which burned 13 acres.",262
5172773,CUSTER CO.,SUNBEAM,08/11/2000,1400,Wildfire, , ,0,0,0,0,ID,MST, ,1101480,C,37,PIH,0,0,PARK/FOREST SERVICE, , , , , , , ,SUNBEAM,08/21/2000,1800, , , , ,"This particularly tenacious fire was started by lightning near the historical mining town of Sunbeam and burned mature conifers, threatened homes and consumed 6700 acres before containment.","",263
5169782,LAWRENCE CO.,SPEARFISH,08/11/2000,2000,Wildfire, , ,0,0,0,0,SD,MST, ,1101640,C,81,UNR,0,0,OTHER FEDERAL AGENCY, , , ,3,SE,3,SE,SPEARFISH,08/14/2000,1400, , , , ,"A ten acre fire started by lightning threatened Spearfish Canyon.  Nine other small fires, each less than two acres in size, were also ignited throughout Lawrence County, but were extinguished within 24-48 hours.","",264
5169783,FALL RIVER CO.,HOT SPGS,08/11/2000,2200,Wildfire, , ,0,0,0,0,SD,MST, ,1101640,C,47,UNR,0,0,OTHER FEDERAL AGENCY, , , ,6,S,6,S,HOT SPGS,08/20/2000,1200, , , , ,"Approximately 7,800 acres were burned after lightning caused a fire.  Strong, shifting winds caused the blaze to get out of control for several days. One home was destroyed as well as two outbuildings.  Over 600 firefighters fought the fire.","",265
5171400,SHASTA CO.,REDDING,08/13/2000,0,Wildfire, , ,0,0,500000,0,CA,PST, ,1101930,C,89,STO,0,0,OTHER FEDERAL AGENCY, , , ,10,N,10,N,REDDING,08/15/2000,0, , , , ,"","A wildfire north of Redding caused the destruction of three residences, one mobile home, one travel trailer,  four vehicles, and two out-buildings.   High temperatures and dry fuels caused the fire to spread rapidly with flame lengths of 50 feet and numerous spot fires.  At containment, 350 acres had been burned.",266
5169787,HARDING CO.,COUNTYWIDE,08/13/2000,400,Wildfire, , ,0,0,0,0,SD,MST, ,1101643,C,63,UNR,0,0,NEWSPAPER, , , , , , , ,COUNTYWIDE,08/13/2000,400, , , , ,"Lightning caused five fires throughout Harding County, the largest reaching 1,000 acres near the Antelope Range Station.  The other fire ranged from six to 45 acres.","",267
5163587,LAKE CO.,COUNTYWIDE,08/14/2000,725,Wildfire, , ,0,0,0,0,OR,PST, ,1099567,C,37,MFR,0,0,OFFICIAL NWS OBS., , , , , , , ,COUNTYWIDE,08/14/2000,1120, , , , ,"See below.","A Red Flag Warning was issued for fire weather zone 625, which includes most of Lake County, for expected gusty winds and low humidities.  Later that morning, it became apparent that the Red Flag condition would only occur over a small portion of the zone, so the warning was cancelled.",268
5156931,SAN JUAN CO.,MONTICELLO,08/14/2000,1500,Wildfire, , ,0,0,0,0,UT,MST, ,1102392,C,37,GJT,0,0,PARK/FOREST SERVICE, , , ,24,NW,24,NW,MONTICELLO,08/16/2000,2000, , , , ,"","Lightning sparked a wildfire which burned 100 acres.",269
5156515,ELMORE CO.,ATLANTA,08/14/2000,1800,Wildfire, , ,0,0,0,0,ID,MST, ,1102763,C,39,BOI,0,0,GOVT OFFICIAL, , , , , , , ,ATLANTA,08/14/2000,1800, , , , ,"A lightning strike ignited the Trail Creek Fire near the city of Atlanta on the 14th of August.  The fire smoldered for 3 days before gusty winds exacerbated fire conditions.  The Trail Creek Fire eventually burned 34,759 acres, destroyed several remote buildings, the Tolache Gold Mine, and a part-time residence before being contained on the outskirts of the city on August 31st.  Damage estimates were not available but suppression costs reached 1.9 million dollars before the fire was contained.","",270
5172294,LINCOLN CO.,KEMMERER,08/15/2000,800,Wildfire, , ,0,0,0,0,WY,MST, ,1101540,C,23,RIW,0,0,NEWSPAPER, , , ,20,N,20,N,KEMMERER,08/31/2000,0, , , , ,"",""Fontenelle" fire still burning at month's end, with over 20,000 acres consumed.",271
5156932,GRAND CO.,WESTWATER,08/15/2000,1500,Wildfire, , ,0,0,0,0,UT,MST, ,1102393,C,19,GJT,0,0,PARK/FOREST SERVICE, , , ,8,SW,8,SW,WESTWATER,08/16/2000,1800, , , , ,"","A lightning sparked wildfire burned 5 acres.",272
5171015,GALLATIN CO.,BELGRADE,08/15/2000,1500,Wildfire, , ,0,3,160000,0,MT,MST, ,1101622,C,31,TFX,0,0,EMERGENCY MANAGER, , , ,25,N,25,N,BELGRADE,08/31/2000,2359, , , , ,"Maudlow/Toston fire - included southeast Broadwater County, 81687 acres burned, 1 resident destroyed, 1 outbuilding destroyed, human caused, continued past August 31.","",273
5173454,EL PASO CO.,FOUNTAIN,08/15/2000,1530,Wildfire, , ,0,0,0,0,CO,MST, ,1101516,C,41,PUB,0,0,NEWSPAPER, , , ,22,ESE,22,ESE,FOUNTAIN,08/15/2000,1630, , , , ,"A wildfire started by lightning scorched around 2500 acres of land.  With wind gusts over 35 mph, the fire spread quickly.  Firefighters, with the help of subsequent rain, put out the flames.","",274
5155280,SAN BERNARDINO CO.,CHINO,08/15/2000,1600,Wildfire, , ,0,0,0,0,CA,PST, ,1100768,C,71,SGX,0,0,NEWSPAPER, , , , , , , ,CHINO,08/15/2000,1810, , , , ,"","A quick moving brush fire burned 70 acres of dairy and park land before it was brought under control.",275
5171388,HAWAII CO.,HILO,08/16/2000,40,Wildfire, , ,0,0,0,0,HI,HST, ,1102008,C,1,HFO,0,0,NEWSPAPER, , , ,16,WNW,16,WNW,HILO,08/17/2000,800, , , , ,"","A brush fire blackened 200 acres of pasture land on the Puu Oo Ranch on the slopes of Mauna Kea in the South Hilo district.  No serious injuries or property damage were reported.",276
5156927,MOFFAT CO.,CRAIG,08/16/2000,1500,Wildfire, , ,0,0,0,0,CO,MST, ,1102388,C,81,GJT,0,0,PARK/FOREST SERVICE, , , ,24,S,24,S,CRAIG,08/16/2000,2200, , , , ,"","Lightning ignited a wildfire which burned 6 acres.",277
5158420,COCONINO CO.,SEDONA,08/16/2000,1600,Wildfire, , ,0,0,0,0,AZ,MST, ,1103326,C,5,FGZ,0,0,PARK/FOREST SERVICE, , , , , , , ,SEDONA,08/20/2000,1600, , , , ,"A lightning casued fire burned 84 acers on Mt Wilson in the Red Rock Secret Mountain Wilderness 4 miles north of Sedona.   About 90 firefighters hiked in 5 miles to fight the blaze.   A helicoper and an air tanker were also used to help put out the fire.","",278
